RegionName,ZoneName,WoredaName,EthiopianMonth,EthMonNum,EthYear,DeliveredPrivateClinics,DeliveredPublicClinics,DeliveredOther,DeliveredTotal
Oromia,Bale,Gololcha,Hedar,3,2011,13,80,26,119
Oromia,East Shewa,Adea,Megabit,7,2009,2,84,36,122
Oromia,Borena,Dilo,Megabit,7,2010,59,77,22,158
Oromia,West Wellega,Lata Sibu,Nehase,12,2010,10,85,77,172
Oromia,East Wellega,Gida Ayana,Hamle,11,2010,34,57,89,180
Oromia,West Hararge,Chiro Town,Hamle,11,2009,26,38,73,137
Oromia,Borena,Dire,Tir,5,2011,47,91,56,194
Oromia,Guji,Adola Reda,Sene,10,2009,99,69,36,204
Oromia,West Wellega,Begi Hospital,Tir,5,2010,87,56,89,232
Oromia,Burayu Town,Burayu Town,Yekatit,6,2009,90,3,94,187
Oromia,Jimma,O/Beyam,Hamle,11,2009,9,56,17,82
Oromia,Ilu Aba Bora,Yayu,Megabit,7,2010,93,92,22,207
Oromia,West Wellega,Nejo Rural,Miyazia,8,2009,3,0,1,4
Oromia,Jimma,Mana,Meskerem,1,2011,88,39,26,153
Oromia,West Wellega,Guliso,Tir,5,2011,17,6,15,38
Oromia,North Shewa,Wuchale,Sene,10,2011,18,54,46,118
Oromia,Buno Bedele,Bedele Hospital,Tir,5,2010,49,90,79,218
Oromia,Adama Special Town,Adama Town,Hamle,11,2009,58,54,20,132
Oromia,Ilu Aba Bora,Bure,Miyazia,8,2009,30,90,86,206
Oromia,Jimma,Guma,Nehase,12,2010,90,25,5,120
Oromia,South West Shewa,Seden Sodo,Teqemt,2,2011,42,15,83,140
Oromia,Guji,Aga Wayyu,Teqemt,2,2011,24,87,8,119
Oromia,East Hararge,Kurfa Chele,Ginbot,9,2011,40,4,25,69
Oromia,West Hararge,Oda Bultum,Megabit,7,2011,89,70,50,209
Oromia,Jimma,B/Tolyi,Tahesas,4,2010,21,43,74,138
Oromia,Arsi,Guna,Sene,10,2010,5,52,63,120
Oromia,East Shewa,Boset,Tir,5,2011,32,7,85,124
Oromia,Buno Bedele,Bedele Town,Ginbot,9,2011,3,93,82,178
Oromia,East Shewa,Lomme,Miyazia,8,2011,49,54,79,182
Oromia,Arsi,Shenan Kolu,Yekatit,6,2009,76,62,13,151
Oromia,East Wellega,Wama Hagelo,Miyazia,8,2009,78,16,15,109
Oromia,Bale,Legehida,Sene,10,2010,37,74,23,134
Oromia,Nekemte Town,Nekemte Town,Hamle,11,2010,30,26,33,89
Oromia,North Shewa,Degem,Hedar,3,2011,61,71,34,166
Oromia,Borena,Meyo,Nehase,12,2010,54,46,28,128
Oromia,Sebeta Town,Sebeta Town,Yekatit,6,2009,21,62,8,91
Oromia,Finfine Zuria,Walmera,Yekatit,6,2011,61,65,32,158
Oromia,West Hararge,Bedesa Town,Megabit,7,2009,89,28,60,177
Oromia,Arsi,Robe,Nehase,12,2009,76,89,72,237
Oromia,West Guji,Kercha,Yekatit,6,2011,96,54,17,167
Oromia,North Shewa,Were Jarso,Hedar,3,2010,53,80,4,137
Oromia,Bale,Delo Mena,Meskerem,1,2010,58,75,31,164
Oromia,West Wellega,Qiltu Kara,Sene,10,2011,62,26,79,167
Oromia,West Wellega,Mene Sibu,Hedar,3,2011,66,3,51,120
Oromia,East Wellega,Wama Hagelo,Miyazia,8,2010,72,64,98,234
Oromia,North Shewa,Girar Jarso,Nehase,12,2010,78,93,40,211
Oromia,East Wellega,Sibu Sire,Sene,10,2011,23,66,57,146
Oromia,Ilu Aba Bora,Hurumu,Tir,5,2010,68,38,76,182
Oromia,East Hararge,Goro Muti,Sene,10,2011,30,33,57,120
Oromia,Bale,Goba Town,Tir,5,2011,25,91,53,169
Oromia,West Wellega,Gimbi,Tir,5,2011,20,91,29,140
Oromia,Guji,Adola Hospital,Nehase,12,2010,62,27,8,97
Oromia,North Shewa,Kuyu,Teqemt,2,2010,19,12,62,93
Oromia,West Wellega,Gimbi Public  Hospital,Hedar,3,2011,3,68,95,166
Oromia,West Hararge,Oda Bultum,Hedar,3,2011,15,52,5,72
Oromia,Bale,Gasera,Miyazia,8,2011,75,91,11,177
Oromia,West Hararge,Anchar,Ginbot,9,2010,10,77,89,176
Oromia,North Shewa,Girar Jarso,Tahesas,4,2011,7,13,81,101
Oromia,East Shewa,Adama,Sene,10,2010,97,76,30,203
Oromia,East Hararge,Kombolicha,Teqemt,2,2011,17,58,9,84
Oromia,Jimma,Seka Chhokorsa Hospital,Yekatit,6,2011,16,16,71,103
Oromia,West Hararge,Burka Dimtu,Tahesas,4,2010,59,13,39,111
Oromia,Horo Gudru Wellega,Jima Rare,Miyazia,8,2009,77,90,51,218
Oromia,Finfine Zuria,Sebeta Awas,Yekatit,6,2010,8,27,26,61
Oromia,Qeleme Wellega,Yemalogi Wolel,Megabit,7,2010,26,39,22,87
Oromia,West Hararge,Mesela,Tahesas,4,2010,94,32,16,142
Oromia,Arsi,Hitosa,Ginbot,9,2011,1,80,48,129
Oromia,Nekemte Town,Nekemte Town,Tir,5,2011,38,75,20,133
Oromia,West Guji,Bule Hora,Tahesas,4,2010,29,67,80,176
Oromia,Horo Gudru Wellega,Abe Dengoro,Nehase,12,2009,12,97,85,194
Oromia,East Wellega,Jimma Arjo,Tahesas,4,2011,30,85,50,165
Oromia,West Wellega,Nejo Hospital,Ginbot,9,2009,93,19,86,198
Oromia,West Wellega,Begi,Megabit,7,2010,12,8,15,35
Oromia,Jimma,Shabe,Tir,5,2011,63,7,56,126
Oromia,North Shewa,Dera,Nehase,12,2010,63,55,30,148
Oromia,Jimma,Limu Hospital,Yekatit,6,2010,24,35,23,82
Oromia,Jimma,Dedo,Meskerem,1,2011,28,28,18,74
Oromia,West Guji,Biebirsa Kojowa,Meskerem,1,2011,64,97,25,186
Oromia,Finfine Zuria,Mullo,Hamle,11,2009,63,9,83,155
Oromia,West Arsi,Shashemene Rural,Teqemt,2,2010,5,83,60,148
Oromia,Borena,Gomole,Tir,5,2010,90,63,5,158
Oromia,Arsi,Seru,Tahesas,4,2011,95,31,84,210
Oromia,Arsi,Robe,Teqemt,2,2010,67,67,29,163
Oromia,Horo Gudru Wellega,Jima Geneti,Teqemt,2,2011,58,7,40,105
Oromia,Arsi,Tiyo,Hedar,3,2011,3,64,8,75
Oromia,East Shewa,Lomme,Tir,5,2011,69,11,24,104
Oromia,East Wellega,Gida Ayana,Hedar,3,2010,14,41,53,108
Oromia,Modjo Town,Modjo Town,Teqemt,2,2011,77,4,16,97
Oromia,West Hararge,Doba,Miyazia,8,2009,1,78,59,138
Oromia,East Wellega,Diga,Hedar,3,2011,88,12,59,159
Oromia,Borena,Yabelo,Hamle,11,2009,88,55,55,198
Oromia,Buno Bedele,Boricha,Ginbot,9,2010,12,2,8,22
Oromia,East Hararge,Meyu Muleke,Sene,10,2009,26,71,4,101
Oromia,Jimma,Guma,Miyazia,8,2011,52,26,72,150
Oromia,West Wellega,Ayira Hospital,Miyazia,8,2010,32,59,75,166
Oromia,West Guji,Dugda Dawa,Tahesas,4,2010,47,10,51,108
Oromia,East Hararge,Girawa,Ginbot,9,2010,21,94,42,157
Oromia,Bale,Berbere,Nehase,12,2009,72,16,65,153
Oromia,Jimma,Sekoru,Tahesas,4,2011,23,74,36,133
Oromia,Sebeta Town,Sebeta Town,Tahesas,4,2010,12,6,62,80
Oromia,Lege Dadi Lege Tafo Town,Lege Dadi Lege Tafo Town,Miyazia,8,2011,1,16,40,57
Oromia,Bale,Gura Dhamole,Nehase,12,2010,31,72,66,169
Oromia,East Hararge,Garemuleta Hospital,Nehase,12,2010,49,98,83,230
Oromia,West Arsi,Nensebo,Megabit,7,2010,2,47,62,111
Oromia,West Arsi,Gambo Hospital,Megabit,7,2010,88,79,71,238
Oromia,East Wellega,Wama Hagelo,Megabit,7,2010,71,85,62,218
Oromia,Sebeta Town,Sebeta Town,Miyazia,8,2010,5,68,53,126
Oromia,West Wellega,Ayira,Hamle,11,2010,67,53,53,173
Oromia,East Shewa,Gimbichu,Meskerem,1,2010,79,84,48,211
Oromia,Finfine Zuria,Holeta,Hamle,11,2009,66,99,76,241
Oromia,Qeleme Wellega,Dale Wabera,Miyazia,8,2009,17,2,51,70
Oromia,Guji,Girja,Megabit,7,2009,63,73,47,183
Oromia,East Shewa,Fentale,Megabit,7,2011,49,12,52,113
Oromia,West Shewa,Gedo Hospital,Megabit,7,2011,8,49,40,97
Oromia,Horo Gudru Wellega,Amuru,Ginbot,9,2010,26,91,48,165
Oromia,Borena,Dilo,Tahesas,4,2010,57,92,52,201
Oromia,West Wellega,Ayira Hospital,Megabit,7,2009,24,68,69,161
Oromia,North Shewa,Kuyu,Meskerem,1,2011,52,46,34,132
Oromia,West Guji,Dugda Dawa,Teqemt,2,2010,84,46,82,212
Oromia,North Shewa,Debre Libanos,Megabit,7,2011,76,11,86,173
Oromia,East Hararge,Deder,Megabit,7,2009,91,85,40,216
Oromia,West Arsi,Kokosa  Hospital,Megabit,7,2011,17,53,76,146
Oromia,West Hararge,West Harerge	Gumbi Bordede,Miyazia,8,2010,53,48,24,125
Oromia,South West Shewa,Ameya Hospital,Hamle,11,2010,75,0,45,120
Oromia,Arsi,Shirka,Miyazia,8,2010,26,45,34,105
Oromia,Horo Gudru Wellega,Shambu Town,Ginbot,9,2009,94,64,95,253
Oromia,Horo Gudru Wellega,Shambu Town,Miyazia,8,2009,7,51,48,106
Oromia,West Wellega,Qiltu Kara,Meskerem,1,2011,0,93,61,154
Oromia,Horo Gudru Wellega,Shambu Town,Teqemt,2,2011,67,66,22,155
Oromia,East Shewa,Adami Tulu Jido Kombolcha,Hedar,3,2011,51,5,78,134
Oromia,East Wellega,Guto Gida,Tahesas,4,2011,8,28,0,36
Oromia,Arsi,Dodota,Ginbot,9,2010,44,94,74,212
Oromia,Jimma,Gera,Miyazia,8,2009,81,41,39,161
Oromia,Jimma,Guma,Miyazia,8,2009,77,24,66,167
Oromia,North Shewa,Abichugna,Ginbot,9,2010,25,87,18,130
Oromia,West Hararge,West Harerge	Gumbi Bordede,Tahesas,4,2011,18,43,73,134
Oromia,East Hararge,Haromaya Rural,Miyazia,8,2009,22,0,11,33
Oromia,Arsi,Shirka,Sene,10,2009,93,91,33,217
Oromia,West Arsi,Arsi Negele Rural,Ginbot,9,2011,83,64,1,148
Oromia,North Shewa,Aleiltu,Ginbot,9,2009,89,72,82,243
Oromia,Bale,Seweyna,Sene,10,2011,0,40,58,98
Oromia,East Hararge,Haromaya Rural,Yekatit,6,2011,51,91,45,187
Oromia,South West Shewa,Sodo Dac'Ha,Teqemt,2,2010,95,91,76,262
Oromia,West Shewa,Inchini Hospital,Tir,5,2011,3,15,88,106
Oromia,West Shewa,Codi,Miyazia,8,2009,1,43,30,74
Oromia,Borena,Teltele,Teqemt,2,2010,44,7,15,66
Oromia,Borena,Gomole,Sene,10,2011,35,77,90,202
Oromia,West Shewa,Chelia,Miyazia,8,2011,89,23,79,191
Oromia,Shashamane Town,Shashamane Town,Megabit,7,2011,66,60,20,146
Oromia,Bale,Sinana,Hamle,11,2010,14,99,74,187
Oromia,Gelan Town,Gelan Town,Meskerem,1,2011,9,12,83,104
Oromia,East Shewa,Gimbichu,Megabit,7,2009,56,6,1,63
Oromia,West Shewa,Adea Berga,Megabit,7,2009,36,89,6,131
Oromia,West Arsi,Kofele,Tir,5,2009,74,37,29,140
Oromia,West Shewa,Midakegni,Ginbot,9,2009,89,98,2,189
Oromia,Buno Bedele,Dapho Hana,Teqemt,2,2010,15,71,74,160
Oromia,East Shewa,Olanciti Hospital,Megabit,7,2011,22,2,6,30
Oromia,Finfine Zuria,Sandefa,Meskerem,1,2011,90,47,44,181
Oromia,East Hararge,Girawa,Ginbot,9,2009,71,57,70,198
Oromia,Borena,Arero,Teqemt,2,2011,44,30,58,132
Oromia,West Shewa,Chelia,Sene,10,2009,66,97,56,219
Oromia,Jimma,Sigmo,Sene,10,2010,49,37,64,150
Oromia,Borena,Yabelo Rural,Nehase,12,2010,73,60,48,181
Oromia,West Wellega,Boji Cheqorsa,Sene,10,2009,30,54,85,169
Oromia,Borena,Meyo,Nehase,12,2009,12,3,81,96
Oromia,West Guji,Mkelka Soda,Meskerem,1,2010,76,61,98,235
Oromia,Finfine Zuria,Holeta,Megabit,7,2009,55,25,44,124
Oromia,West Wellega,Guliso,Tir,5,2010,98,46,97,241
Oromia,Qeleme Wellega,Yemalogi Wolel,Teqemt,2,2011,47,72,49,168
Oromia,West Shewa,Bako Hospital,Tir,5,2011,86,34,27,147
Oromia,West Guji,Bule Hora Hospital,Tir,5,2009,27,19,17,63
Oromia,Arsi,Deksis,Megabit,7,2011,48,29,6,83
Oromia,East Hararge,Midega Tole,Sene,10,2011,88,28,16,132
Oromia,Borena,Teltele,Teqemt,2,2010,76,19,42,137
Oromia,North Shewa,Wuchale,Hedar,3,2011,5,57,27,89
Oromia,West Guji,Bule Hora,Miyazia,8,2009,53,66,3,122
Oromia,East Hararge,Girawa,Megabit,7,2011,76,22,26,124
Oromia,Arsi,Limuna Bilbilo,Megabit,7,2011,49,32,43,124
Oromia,Ilu Aba Bora,Yayu,Hamle,11,2010,61,13,5,79
Oromia,West Wellega,Boji Cheqorsa,Sene,10,2009,50,49,69,168
Oromia,East Wellega,Nunu Qumba,Nehase,12,2010,74,83,61,218
Oromia,East Wellega,Kiremu,Ginbot,9,2011,42,59,0,101
Oromia,West Arsi,Gedeb Asasa,Tir,5,2010,14,10,89,113
Oromia,Jimma,Chora Boter,Teqemt,2,2011,48,85,32,165
Oromia,East Shewa,Lomme,Hedar,3,2011,45,21,62,128
Oromia,North Shewa,Abichugna,Nehase,12,2009,82,48,42,172
Oromia,Qeleme Wellega,Anfilo,Hamle,11,2009,45,50,53,148
Oromia,Arsi,Bekoji Town,Miyazia,8,2010,86,95,5,186
Oromia,Arsi,Tiyo,Megabit,7,2011,14,3,96,113
Oromia,Finfine Zuria,Sululta Town,Miyazia,8,2011,30,0,19,49
Oromia,East Hararge,Jarso,Tir,5,2009,35,51,53,139
Oromia,West Shewa,Tikur Enchini,Nehase,12,2010,60,67,67,194
Oromia,Ilu Aba Bora,Doreni,Megabit,7,2011,51,5,56,112
Oromia,Buno Bedele,Bedele Zuriya,Hedar,3,2011,66,98,70,234
Oromia,Arsi,Tena,Ginbot,9,2010,45,49,7,101
Oromia,Jimma,Limu Hospital,Ginbot,9,2009,0,52,40,92
Oromia,Ilu Aba Bora,Metu Rural,Ginbot,9,2010,63,35,6,104
Oromia,East Hararge,Goro Gutu,Hedar,3,2010,48,7,78,133
Oromia,Guji,Adola Town,Hamle,11,2009,35,36,11,82
Oromia,Guji,Aga Wayyu,Nehase,12,2009,56,12,53,121
Oromia,Borena,Guchi,Megabit,7,2009,33,78,53,164
Oromia,West Guji,Bule Hora,Megabit,7,2010,58,70,29,157
Oromia,South West Shewa,Ameya Hospital,Hamle,11,2010,66,62,72,200
Oromia,Bale,Gura Dhamole,Teqemt,2,2011,75,26,82,183
Oromia,West Shewa,Abuna Gindeberet,Yekatit,6,2009,87,10,1,98
Oromia,West Shewa,Midakegni,Tir,5,2009,82,98,20,200
Oromia,Finfine Zuria,Sandefa,Ginbot,9,2009,8,0,5,13
Oromia,West Wellega,Mene Sibu,Hedar,3,2011,61,45,2,108
Oromia,Ilu Aba Bora,Nono Sele,Nehase,12,2009,83,58,95,236
Oromia,Bale,Goba Town,Sene,10,2010,28,10,74,112
Oromia,Borena,Yabelo Rural,Sene,10,2009,74,83,29,186
Oromia,Guji,Adola Reda,Sene,10,2010,39,10,52,101
Oromia,West Arsi,Dodola Town,Teqemt,2,2011,29,46,5,80
Oromia,West Hararge,Tulo,Hamle,11,2010,81,85,63,229
Oromia,Finfine Zuria,Sebeta Awas,Ginbot,9,2010,97,62,74,233
Oromia,East Wellega,Ebantu,Megabit,7,2010,12,13,89,114
Oromia,Finfine Zuria,Berreh,Yekatit,6,2011,91,59,54,204
Oromia,Jimma Spe Town,Jimma Spe Town,Teqemt,2,2011,58,1,26,85
Oromia,Jimma,Shabe,Megabit,7,2010,10,90,62,162
Oromia,West Wellega,Seyo Nole,Hamle,11,2010,8,0,21,29
Oromia,West Wellega,Boji Dermeji,Miyazia,8,2011,92,62,43,197
Oromia,West Guji,Bule Hora Hospital,Miyazia,8,2009,27,54,0,81
Oromia,West Wellega,Lalo Asabi,Sene,10,2011,42,18,3,63
Oromia,Borena,Moyale Hospital,Ginbot,9,2011,27,62,49,138
Oromia,Arsi,Bale Gesgara,Megabit,7,2010,66,4,20,90
Oromia,East Shewa,Lomme,Hedar,3,2011,52,86,24,162
Oromia,West Wellega,Mendi Hospital,Yekatit,6,2010,88,65,18,171
Oromia,Arsi,Sude,Sene,10,2010,28,67,35,130
Oromia,East Wellega,Guto Gida,Yekatit,6,2010,26,51,65,142
Oromia,Guji,Goro Dola,Hamle,11,2010,99,83,2,184
Oromia,West Wellega,Guliso,Ginbot,9,2011,16,23,80,119
Oromia,Guji,Gumi Eldallo,Sene,10,2011,8,70,38,116
Oromia,Guji,Adola Town,Nehase,12,2010,13,21,72,106
Oromia,West Wellega,Haru,Yekatit,6,2009,7,85,98,190
Oromia,East Hararge,Girawa,Teqemt,2,2011,18,32,56,106
Oromia,West Hararge,Daro Lebu,Megabit,7,2009,8,48,76,132
Oromia,Arsi,Aseko,Ginbot,9,2009,25,49,13,87
Oromia,Qeleme Wellega,Jimma Horo,Sene,10,2010,19,69,2,90
Oromia,Arsi,Aseko,Hedar,3,2011,7,12,58,77
Oromia,East Shewa,Fentale,Hamle,11,2009,33,94,1,128
Oromia,Horo Gudru Wellega,Horo,Sene,10,2009,69,6,93,168
Oromia,Guji,Wadara,Yekatit,6,2011,3,93,25,121
Oromia,East Hararge,Bisidimo Hospital,Hedar,3,2010,61,17,87,165
Oromia,West Arsi,Dodola Town,Megabit,7,2010,80,85,62,227
Oromia,Robe Town,Robe Town,Tir,5,2011,52,79,1,132
Oromia,West Guji,Dugda Dawa,Megabit,7,2011,7,38,68,113
Oromia,Arsi,Ludehetosa,Sene,10,2009,60,48,39,147
Oromia,Arsi,Chole,Hedar,3,2010,14,22,41,77
Oromia,Jimma,Nono Benja,Meskerem,1,2010,44,87,14,145
Oromia,Guji,Negele Town,Megabit,7,2009,87,77,92,256
Oromia,South West Shewa,Woliso Rural,Megabit,7,2009,28,38,35,101
Oromia,West Wellega,Gimbi,Hamle,11,2010,39,40,18,97
Oromia,Bale,Delo Mena,Megabit,7,2010,66,48,4,118
Oromia,Qeleme Wellega,Laloqile,Nehase,12,2010,16,52,25,93
Oromia,Borena,Moyale,Yekatit,6,2009,13,44,56,113
Oromia,North Shewa,Degem,Yekatit,6,2011,76,78,87,241
Oromia,Ilu Aba Bora,Doreni,Hamle,11,2009,2,86,2,90
Oromia,West Shewa,Dendi,Yekatit,6,2010,97,67,60,224
Oromia,South West Shewa,Seden Sodo,Hedar,3,2010,78,88,79,245
Oromia,South West Shewa,Ameya,Ginbot,9,2009,36,53,1,90
Oromia,North Shewa,Wuchale,Tahesas,4,2011,35,4,30,69
Oromia,Bale,Delo Mena,Megabit,7,2009,5,55,55,115
Oromia,Guji,Gumi Eldallo,Tahesas,4,2010,80,12,46,138
Oromia,Arsi,Enkelo Wabe,Hamle,11,2009,81,90,72,243
Oromia,North Shewa,Dera,Hedar,3,2010,4,51,33,88
Oromia,West Hararge,Chiro Town,Miyazia,8,2009,29,99,68,196
Oromia,South West Shewa,Dawo,Tir,5,2009,74,8,80,162
Oromia,Robe Town,Robe Town,Hedar,3,2010,69,55,39,163
Oromia,East Wellega,Gobu Seyo,Nehase,12,2010,32,97,3,132
Oromia,South West Shewa,Sodo Dac'Ha,Meskerem,1,2011,48,95,26,169
Oromia,East Wellega,Ebantu,Megabit,7,2011,18,53,21,92
Oromia,North Shewa,Debre Libanos,Sene,10,2009,2,81,83,166
Oromia,East Hararge,Deder Town,Tir,5,2011,82,96,18,196
Oromia,Guji,Bore,Ginbot,9,2011,1,45,37,83
Oromia,East Shewa,Fentale,Hamle,11,2010,52,54,30,136
Oromia,Arsi,Chole,Ginbot,9,2011,17,22,19,58
Oromia,West Arsi,Dodola  Hospital,Miyazia,8,2011,63,87,33,183
Oromia,West Hararge,Oda Bultum,Tahesas,4,2011,53,97,35,185
Oromia,West Arsi,Kokosa  Hospital,Miyazia,8,2010,2,28,30,60
Oromia,Bale,Dawe Serar,Tahesas,4,2010,5,23,2,30
Oromia,Guji,Odo Shakiso,Ginbot,9,2010,20,63,13,96
Oromia,Ilu Aba Bora,Halu,Megabit,7,2010,51,0,39,90
Oromia,Jimma,Limu Kosa,Tahesas,4,2010,10,9,9,28
Oromia,West Hararge,Hawi Gudina,Sene,10,2009,24,86,2,112
Oromia,Jimma,Sekoru,Tir,5,2010,18,34,53,105
Oromia,Jimma,Agaro Hospital,Ginbot,9,2011,83,86,22,191
Oromia,Jimma,Shabe,Miyazia,8,2011,8,1,43,52
Oromia,Bale,Goba,Megabit,7,2011,55,69,6,130
Oromia,West Shewa,Nono,Miyazia,8,2009,72,31,27,130
Oromia,East Hararge,Meta,Miyazia,8,2011,15,99,95,209
Oromia,Horo Gudru Wellega,Gudru,Hedar,3,2010,94,85,91,270
Oromia,West Shewa,Gedo Hospital,Yekatit,6,2010,32,38,55,125
Oromia,Guji,Adola Town,Meskerem,1,2011,17,80,95,192
Oromia,Arsi,Enkelo Wabe,Hedar,3,2011,14,5,94,113
Oromia,East Hararge,Chelenko Hospital,Hedar,3,2011,99,80,47,226
Oromia,Qeleme Wellega,Dale Sedi,Miyazia,8,2011,37,79,15,131
Oromia,West Shewa,Gojo Hospital,Tahesas,4,2010,43,96,49,188
Oromia,West Arsi,Siraro,Megabit,7,2010,69,84,44,197
Oromia,Arsi,Shirka,Meskerem,1,2011,16,25,30,71
Oromia,South West Shewa,St.Luke Hospital,Tahesas,4,2011,52,87,97,236
Oromia,Ilu Aba Bora,Didu,Yekatit,6,2011,99,72,58,229
Oromia,West Shewa,Tibe Kutaye,Tahesas,4,2010,59,62,28,149
Oromia,Ilu Aba Bora,Darimu,Hedar,3,2011,58,79,42,179
Oromia,Arsi,Deksis,Sene,10,2010,92,16,27,135
Oromia,West Hararge,Oda Bultum,Nehase,12,2009,62,77,21,160
Oromia,Bale,Gasera,Teqemt,2,2010,57,75,4,136
Oromia,South West Shewa,Dawo,Miyazia,8,2009,0,34,23,57
Oromia,East Hararge,Babile,Megabit,7,2011,8,21,98,127
Oromia,West Guji,Abaya,Sene,10,2009,44,97,90,231
Oromia,Jimma,Seka Chhokorsa Hospital,Meskerem,1,2011,12,16,68,96
Oromia,Qeleme Wellega,Yemalogi Wolel,Teqemt,2,2011,80,35,23,138
Oromia,South West Shewa,Tole,Tir,5,2011,25,40,0,65
Oromia,West Shewa,Ejersa Lafo,Tahesas,4,2011,48,55,95,198
Oromia,Arsi,Deksis,Tir,5,2010,93,23,95,211
Oromia,West Shewa,Gindeberet Hospital,Tahesas,4,2011,35,34,71,140
Oromia,North Shewa,Kuyu Hospital,Tir,5,2011,69,68,77,214
Oromia,Ilu Aba Bora,Ale,Teqemt,2,2011,26,94,52,172
Oromia,Ilu Aba Bora,Bure,Tir,5,2011,8,51,8,67
Oromia,South West Shewa,Wonchi,Ginbot,9,2010,38,88,39,165
Oromia,East Shewa,Olanciti Hospital,Hedar,3,2011,10,14,33,57
Oromia,East Hararge,Haromaya Hospital,Miyazia,8,2010,18,25,2,45
Oromia,North Shewa,Jido,Teqemt,2,2011,18,87,64,169
Oromia,Sululta Town,Sululta Town,Teqemt,2,2010,34,67,73,174
Oromia,Jimma,Shabe,Ginbot,9,2011,17,73,0,90
Oromia,Arsi,Tiyo,Tir,5,2010,12,95,19,126
Oromia,North Shewa,Degem,Yekatit,6,2010,92,48,87,227
Oromia,West Wellega,Lata Sibu,Megabit,7,2010,77,81,46,204
Oromia,East Wellega,Boneya Bushe,Miyazia,8,2010,84,8,42,134
Oromia,West Wellega,Lata Sibu,Sene,10,2010,28,62,24,114
Oromia,East Hararge,Deder Town,Nehase,12,2009,54,12,29,95
Oromia,Buno Bedele,Bedele Zuriya,Tir,5,2011,45,57,20,122
Oromia,Borena,El Way,Tahesas,4,2011,13,31,5,49
Oromia,Jimma,Agaro Hospital,Tahesas,4,2011,73,53,61,187
Oromia,West Wellega,Begi Hospital,Miyazia,8,2010,65,76,15,156
Oromia,East Hararge,Babile Woreda,Tahesas,4,2010,52,65,19,136
Oromia,Qeleme Wellega,Dambi Dolo Hospital,Nehase,12,2009,56,16,22,94
Oromia,West Guji,Kercha,Meskerem,1,2011,32,41,36,109
Oromia,South West Shewa,Goro,Miyazia,8,2010,92,80,68,240
Oromia,East Shewa,Batu,Yekatit,6,2011,3,0,10,13
Oromia,East Hararge,Bedeno,Hedar,3,2011,9,73,24,106
Oromia,West Shewa,Bako Hospital,Hamle,11,2010,38,25,58,121
Oromia,Jimma,Seka Chekorsa,Ginbot,9,2009,5,76,25,106
Oromia,West Shewa,Ejersa Lafo,Yekatit,6,2009,35,46,65,146
Oromia,Finfine Zuria,Walmera,Nehase,12,2010,86,86,5,177
Oromia,Borena,Moyale,Teqemt,2,2010,14,45,16,75
Oromia,West Shewa,Gojo Hospital,Tahesas,4,2010,74,12,28,114
Oromia,West Guji,Hanbala,Hedar,3,2010,23,55,44,122
Oromia,West Wellega,Begi Hospital,Hedar,3,2010,61,7,74,142
Oromia,North Shewa,Fiche Hospital,Megabit,7,2009,19,6,69,94
Oromia,West Shewa,Nono,Miyazia,8,2009,45,52,95,192
Oromia,East Shewa,Dugda,Teqemt,2,2010,83,22,17,122
Oromia,Buno Bedele,Bedele Hospital,Meskerem,1,2011,68,30,46,144
Oromia,East Wellega,Boneya Bushe,Hedar,3,2010,74,11,58,143
Oromia,East Wellega,Haro Limu,Megabit,7,2011,40,55,70,165
Oromia,North Shewa,Were Jarso,Ginbot,9,2011,19,19,61,99
Oromia,West Guji,Bule Hora,Teqemt,2,2011,63,39,0,102
Oromia,West Wellega,Nejo Rural,Tahesas,4,2010,18,39,95,152
Oromia,West Wellega,Lata Sibu,Ginbot,9,2011,27,9,98,134
Oromia,East Wellega,Guto Gida,Tahesas,4,2011,75,74,30,179
Oromia,West Arsi,Bishan Guracha Town,Tir,5,2010,41,73,59,173
Oromia,Horo Gudru Wellega,Jarte Jardga,Hedar,3,2010,48,6,6,60
Oromia,Guji,Aga Wayyu,Sene,10,2009,95,83,85,263
Oromia,Borena,Yabelo Hospital,Hedar,3,2010,54,75,50,179
Oromia,Ilu Aba Bora,Algesachi,Meskerem,1,2011,20,56,23,99
Oromia,West Wellega,Nole Kaba,Tahesas,4,2010,74,97,89,260
Oromia,Arsi,Merti,Tir,5,2010,42,25,9,76
Oromia,East Shewa,Olanciti Hospital,Ginbot,9,2011,23,46,9,78
Oromia,Jimma,Omo Nada Hospital,Hamle,11,2010,70,67,56,193
Oromia,West Shewa,Elifata,Hedar,3,2011,8,21,65,94
Oromia,East Shewa,Batu,Nehase,12,2010,66,50,92,208
Oromia,Buno Bedele,Boricha,Meskerem,1,2011,31,37,21,89
Oromia,Sululta Town,Sululta Town,Tir,5,2009,75,43,18,136
Oromia,North Shewa,Fiche Hospital,Nehase,12,2009,56,32,58,146
Oromia,East Hararge,Bisidimo Hospital,Yekatit,6,2011,26,35,33,94
Oromia,East Hararge,Bedeno,Nehase,12,2010,89,45,49,183
Oromia,Guji,Gumi Eldallo,Hedar,3,2010,42,37,63,142
Oromia,Arsi,Bekoji Town,Megabit,7,2010,55,7,64,126
Oromia,West Hararge,Burka Dimtu,Megabit,7,2011,27,69,12,108
Oromia,West Shewa,Metarobi,Yekatit,6,2011,17,29,74,120
Oromia,Arsi,Jeju,Teqemt,2,2010,43,86,86,215
